CLID	subtype	ACTR3B	ANLN	BAG1	BCL2	BIRC5	BLVRA	CCNB1	CCNE1	CDC20	CDC6	CDH3	CENPF	CEP55	CXXC5	EGFR	ERBB2	ESR1	EXO1	FGFR4	FOXA1	FOXC1	GPR160	GRB7	KIF2C	KRT14	KRT17	KRT5	MAPT	MDM2	MELK	MIA	MKI67	MLPH	MMP11	MYBL2	MYC	NAT1	ORC6L	PGR	PHGDH	PTTG1	RRM2	SFRP1	SLC39A6	TMEM45B	TYMS	UBE2C	UBE2T
TCGA-AC-A2BK-01A	1	358.171	1874.96	2685.09	465.622	1241.7	629.357	1539.17	581.708	1250.08	904.061	1919.73	4717.3	1594.18	36.4567	1272.12	1574.03	7.3553	725.616	334.186	724.336	11806.8	465.302	716.981	1120.88	14.3908	8.6345	78.0301	11.1928	1696.51	2318.2	176.159	4647.91	797.889	319.795	1590.66	2521.59	46.0505	197.314	4.4771	2498.24	429.165	3107.13	15816.8	3052.45	122.801	3229.18	1288.46	1103.29
TCGA-AC-A2BM-01A	0	329.481	559.255	2598.64	4726.58	210.219	976.022	995.687000000001	91.0816	145.938	639.641	74.8663	1808.52	442.988	1688.8	45.5408	2952.22	4917.37	302.225	3.4501	5218.22	102.122	509.574	397.447	311.541	70.0362	90.3916	112.817	3368.98	10302.2	191.478	1.7699	1744.01	4354.32	4565.46	883.216	1099.53	1499.05	128.687	3735.39	397.447	242.539	691.392	155.943	92457.8	4.4851	774.628	444.023	409.177
TCGA-AC-A2FE-01A	0	194.322	329.233	1679.29	2146.51	164.351	1497.02	603.079	48.8899	156.262	197.416	186.277	1105.9	206.08	1026.69	130.579	8680.44	4291.17	109.538	27.5393	4582.66	178.541	1031.64	494.159	132.436	1028.24	725.613	913.746	3163.92	1613.06	147.598	7.776	883.732	12473.1	9055.16	296.743	1717.95	9113.33	60.9577	795.213	1150.46	306.026	465.073	1222.25	58276.5	206.39	309.089	228.359	193.394
TCGA-AC-A2FF-01A	0	208.374	488.889	829.63	2027.05	153.62	748.792	597.746	42.5121	305.314	268.921	527.214	1040.26	218.679	447.987	845.73	10379.4	1238.33	87.2786	424.799	5237.68	379.066	815.781000000001	345.572	264.734	1679.23	503.704	2083.74	2236.07	2562.96	111.433	115.404	1444.12	3162	2120.13	354.911	1471.18	254.428	37.6812	3880.95	443.478	175.201	473.43	5008.37	4709.18	369.082	442.815	212.56	123.994
TCGA-AC-A2FG-01A	0	320.29	127.235	1391.59	1947.91	62.2907	1814.2	253.952	19.4351	101.322	150.298	1415.13	573.724	89.4014	699.922	530.961	8846.33000000001	24074.6	90.4379	72.0394	7295.41	264.576	1388.96	455.558	101.322	17291	11487.7	10699.1	2696.29	2774.55	53.9	217.963	353.719	11148.5	832.858000000001	75.4081	1789.58	4972.01	22.2856	471.855	1895.05	70.2254	229.075	11889.9	33425.2	118.684	268.974	70.7437	181.653
TCGA-AC-A2FK-01A	0	152.512	84.9266	1212.29	2080.04	26.7363	694.531	179.191	11.5607	31.1249	39.5731	4259.23	207.648	30.6803	655.847	1527.78	10286.8	1070.7	9.3375	95.598	2985.33	498.444	518.008	990.218	26.6785	9500.22	4108.49	8295.24	1155.18	1815.03	13.7839	781.449	265.896	3189.86	157.848	31.5696	2846.6	359.271	15.1178	5338.41	1397.51	13.3393	60.916	41878.2	7962.65	1023.57	119.938	24.9	29.3464
TCGA-AC-A2FO-01A	0	139.643	202.095	1465.78	2660.59	107.735	1133.05	382.467	33.3592	167.184	129.946	662.141	805.663	112.878	735.066	242.824	12098.5	17883.2	48.4872	95.4228	4981.38	253.297	886.346	567.882	155.159	2053.14	1371.22	1795.97	5083.79	2370.83	84.5617	70.6362	467.417	11278.5	1936.38	104.344	2838.63	1185.8	26.377	262.064	292.863	105.896	341.738	3247.48	71855.3000000001	527.153	165.26	176.493	140.807
TCGA-AC-A2QH-01A	1	192.91	968.673	840.297	425.392	1197.94	559.769	1478.98	206.925	1074.2	831.822	138.5	2900.25	422.918	548.227	56354	1189.61	16.488	449.299	461.665	120.363	544.93	32.1517	2.4732	1040.4	0.8244	7.4196	4.122	14.8392	1489.69	439.406	1.7807	3762.57	75.845	1561.42	1586.15	2388.29	10.7172	553.174	4.122	4663.64	664.468	1743.61	4710.63	2014.84	0.8244	2293.12	1309.98	366.035
TCGA-AC-A2QI-01A	0	249.722	119.778	1857.19	1918.03	37.865	610.961	268.149	19.6982	129.627	77.8396	518.507	515.647	91.8189	1530.42	152.502	12587.5	8884.19	47.3392	653.852	7685.78	136.934	1344.56	556.632	102.621	1442.1	993.169	1056.08	4058.14	1392.22	47.6569	35.9237	252.264	7798.57	27087.2	88.9595	980.143	5611.76	16.2033	92.4543	248.451	79.7458	256.712	663.066	8276.41	123.272	252.13	64.4956	67.6728
TCGA-AC-A2QJ-01A	1	893.13	238.403	1531.07	96.3006	1514.87	2391.66	1324.72	227.833	2748.09	311.803	1352.32	463.887	141.515	670.581	77.5103	2321.79	35.8191	153.846	332.942	8.808	349.971	29.36	77.5103	1024.66	38330	42692.9	20005.9	46.9759	447.446	113.917	799.36	1274.22	653.553	87049.9	2500.29	6335.88	44.0399	85.1439	0	5803.29	1518.5	831.474	172.637	635.349	32.2959	811.204	1346.45	268.937
TCGA-AC-A3BB-01A	0	170.844	165.415	1546.14	837.571	83.8368	1756.22	352.909	26.061	146.955	91.2135	275.45	424.215	103.882	1249.12	108.225	7182.7	2517.78	46.6926	65.5144	5464.48	152.384	1096.01	459.325	117.275	663.107	506.38	480.68	4388.74	1041.72	74.2014	23.187	359.786	9449.28	15108.5	242.874	3354.63	5752.96	46.6926	2300.81	1016.02	94.1091	243.598	1895.58	4680.12	146.955	227.364	173.016	107.502
TCGA-AC-A3EH-01A	0	362.128	485.487	1766.62	878.024	171.617	543.884	670.698	36.973	403.248	227.713	956.462	1209.05	177.263	2173.46	60.8155	17797.9	8995.51	115.066	1150.66	6953.7	88.8044	962.681	1272.98	209.053	1201.45	2082.24	1261.23	2466.83	1286.45	223.22	10.3905	774.706	10551.8	12802.7	307.187	1111.61	4586.39	47.6849	30.4077	397.028	219.765	387.008	321.354	2872.49	272.288	218.808	332.757	224.603
TCGA-AC-A3HN-01A	0	154.06	328.661	1060.9	1296.47	128.512	1616.18	631.514	49.2465	338.142	196.459	509.583	1330.71	206.993	1209.04	445.842	9689.71	12743.5	114.031	91.3826	7779.11	197.776	709.203	457.44	235.435	2012.26	1731.53	2498.41	2074.15	1570.88	129.568	35.1678	1322.02	8201.52	20854.7	293.636	1075	3172.85	47.4031	534.125	1075.26	267.827	679.181	1909.03	11506.8	195.406	407.548	230.695	182.238
TCGA-AC-A3OD-01A	0	277.255	453.291	2401.62	2313.06	145.399	1941.59	865.973000000001	52.6105	373.675	340.468	600.32	2830.17	329.866	1810.16	934.183	8053.61	39692.1	256.251	57.0114	7364.47	159.232	1880.58	351.07	325.065	1497.9	1397.28	2637.73	3356.67	2319.26	283.057	202.202	1685.94	11600.3	4455.69	1270.45	2171.23	4613.52	62.2124	6779.45	847.97	299.46	578.116	4119.42	37283.9	42.4085	503.409	271.254	366.473
TCGA-AC-A3QP-01A	0	232.327	79.4803	3501.64	1285.44	66.2705	831.486	424.914	15.2847	233.091	90.9438	1054.64	233.473	76.8055	817.73	63.8135	10027.9	1203.29	31.7157	226.213	3448.61	259.457	1236.91	907.528	106.228	5709.97	3468.86	2534.58	3522.35	1068.78	47.3825	404.138	202.14	6675.58	8116.55	199.847	4349.64	3643.1	25.2197	1236.28	403.898	173.099	153.611	2283.91	6181.89	343.141	289.996	139.855	99.3504
TCGA-AC-A3TM-01A	0	233.354	346.853	3106.85	1036.02	693.13	2403.46	1204	133.475	1487.29	370.461	1102.76	1520.43	267.404	841.256	23.1538	10032.4	2696.74	278.3	208.838	3946.59	135.745	632.417	961.111	814.47	13620.8	10134.6	3441.29	4271.65	1022.4	204.752	482.267	1969.89	18058.6	15092.7	1359.27	2369.86	2733.51	66.7375	4918.39	2485.63	1350.64	1120.92	562.956	7725.66	285.564	1393.21	1336.11	789.046
TCGA-AC-A3TN-01A	0	270.341	82.8646	2298.86	1849.64	154.537	255.343	341.582	37.4953	246.719	137.608	134.983	333.708	82.8646	1079.49	10.8736	14242.2	19523.1	58.8676	86.9891	7668.92	62.9921	1457.82	901.762	126.734	1123.36	714.286	556.43	4457.82	1437.57	69.7413	33.4083	284.214	25809.1	6635.55	212.224	703.787	6091.49	19.1226	1746.4	1096.74	158.98	259.093	301.837	21798.7	150.356	351.56	207.349	238.095
TCGA-AC-A3W7-01A	0	195.085	399.76	2667.52	977.525	100.827	971.831	471.382	38.9571	535.211	67.1262	1290.08	1122.27	150.135	1597.24	308.658	8611.03	11800.4	74.3182	165.418	8086.9	168.415	1216.96	690.441	248.726	8698.82999999999	6118.97	5630.21	3832.48	1605.63	138.448	120.839	1311.06	18127.1	9258.02	201.978	937.669	6876.84	36.8595	865.894	1263.71	189.991	545.1	2319.45	5715.01	371.891	242.688	276.296	135.451
TCGA-AC-A3YI-01A	0	209.368	136.761	1645.6	910.08	39.2677	593.293	227.271	45.2553	103.938	179.032	4471.82	405.806	84.5429	1200.51	498.798	12807.8	1577.97	53.2123	221.304	2237.4	584.838	461.008	1199.52	74.5967	13039.5	8188.23	19405.6	2035.5	1302.96	84.0456	214.182	316.787	6003.54	4431.04	113.884	5275.48	357.07	44.758	231.25	702.204	86.0349	177.043	3782.55	5251.11	287.943	295.667	104.435	79.0725
TCGA-AC-A3YJ-01A	0	215.58	120.994	3195.18	3110.31	141.894	1808.67	475.333	39.8512	292.402	68.1791	29.2882	519.986	110.911	459.009	1.9205	7416.64	13272.8	50.8943	9.6027	8019.21	48.4936	691.394	462.85	152.683	45.1326	35.0498	67.699	891.13	1335.73	70.5798	3.4138	487.337	13979.6	2078.02	161.325	2196.62	9324.21	66.7387	9711.78	1408.23	256.392	350.498	20.1656	36552.6	363.462	361.469	252.071	223.262
TCGA-AC-A4ZE-01A	0	234.048	531.988	3535.83	3084.66	236.365	2003.53	650.357	35.9815	467.423	363.85	557.545	2119.88	266.33	1660.19	87.0954	9943.67	20901.6	181.589	721.648	10426.6	212.19	956.705	808.743	347.373	93.8209	143.254	121.059	5228.42	2305.51	260.614	28.227	1353.51	47088.4	1768.81	311.391	3859.44	334.594	65.91	3889.42	236.738	248.508	470.45	534.678	15889.7	127.448	885.636	316.772	299.622
TCGA-AC-A5EH-01A	0	327.01	764.948	1779.7	186.804	332.916	814.433	1454.43	142.268	977.732	288.247	1166.19	911.34	425.979	1202.47	38.7629	6887.01	519.588	188.454	1134.02	3576.91	106.804	1178.97	427.629	465.155	72.9897	1540.21	972.371	1983.09	1169.9	311.753	8.3505	1227.63	4934.02	19923.7	1511.34	1041.24	395.051	121.65	28.866	397.938	312.99	1117.11	203.711	32503.5	2632.16	584.495	599.588	242.062
TCGA-AC-A5XS-01A	0	163.985	456.184	2918.94	1075.89	300.519	2185.22	923.517	215.085	685.67	289.412	289.877	1101.44	235.525	380.928	18.5818	6263.01	6335.48	174.205	138.435	4442.45	176.527	1770.85	613.665	373.03	738.163	890.999	618.775	443.177	1674.22	252.713	20.44	815.742	14431.6	1436.84	745.132	1998.01	8186.69	71.5401	526.228	500.78	377.676	810.168	314.498	15776.9	399.974	518.707	639.215	475.23
TCGA-AC-A5XU-01A	0	391.913	450.233	3238.81	5615.09	561.936	318.429	1536.94	32.2706	645.801	135.303	706.065	1972.39	166.796	1274.88	33.0482	5265.94	14425	206.843	36.5474	8649.69	72.3173	528.771	729.393999999999	414.852	759.72	1467.34	683.904	3668.74	1105.37	209.176	36.6602	1422.24	7646.19	5363.14	567.652	4937.79	1348.76	108.087	3620.99	889.968999999999	431.96	1002.33	103.033	13873.6	119.362	435.171	858.865	462.675
TCGA-AC-A62V-01A	0	200.52	527.093	3384.18	185.959	2252.52	2396.67	1739.37	66.5627	1325.85	468.435	1267.6	770.047	396.048	1225.17	7.4883	6355.9	8267.08	359.854	23.2969	4618.2	68.2267	701.82	604.888	694.748000000001	4.5762	41.6017	1.6641	1390.33	1175.25	227.977	0.8736	1417.37	8623.61	31114.7	1380.76	853.25	500.468	194.696	32.0333	377.327	979.719	1245.14	18.7207	130084	183.047	2590.72	1966.93	862.403
TCGA-AC-A62X-01A	0	1911.11	564.172	2073.39	80.3581	1064.43	150.307	1369.42	335.172	1544.29	475.07	4843.55	2717.6	477.985	487.145	58.7072	5785.36	37.0563	444.259	548.766	74.1126	3020.71	197.773	1071.72	816.072	152.389	8431.35	5142.08	475.07	1114.19	1458.52	2169.81	1179.56	209.847	387.634	1680.44	2766.32	82.0235	230.665	5.4127	3241.39	666.597	792.339	48519.2	2550.22	5.4127	1251.53	1110.02	1102.11
TCGA-AC-A62Y-01A	0	624.227	364.648	2845.79	2126.49	165.076	3094.36	721.467	83.2303	264.936	148.743	175.937	629.584	205.192	926.658	18.1294	4512.15	26868.2	136.794	14.8331	7956.74	79.522	753.193	288.422	231.562	0.8241	1.2361	1.2361	2150.39	1715.29	208.9	2.9872	398.846	9756.49	6422.33	463.123	2401.73	7513.8	155.748	9175.55	1180.47	281.417	1039.14	480.017	33375.8	154.924	529.613	367.12	279.769
TCGA-AC-A6IV-01A	0	128.772	326.223	1321.29	2102.56	295.875	1033.75	574.824	55.8012	341.246	189.581	436.036	1334.22	237.155	1506.28	292.595	7244.5	4945.2	106.952	83.3441	4454.8	284.729	423.517	683.565	380.593	1372.85	321.215	718.977	425.305	2191.27	234.651	58.9132	1536.32	7742.06	11541.2	961.14	2399.09	281.868	90.8558	1424.86	539.054	192.443	330.515	3407.09	51301	123.407	641.553	337.311	203.531
TCGA-AC-A6IW-01A	1	365.766	1918.99	1572.38	462.341	1677.36	973.45	3152.96	525.868	4686.61	370.899	2296.3	3273.28	1060.72	59.9984	315.393	2337.69	116.468	509.505	124.809	12.8339	1076.76	183.204	549.29	2155.77	2116.31	1270.88	55553.1	308.976	1233.02	629.823	13.6617	2692.87	243.844	1029.6	1911.93	14107.3	73.7948	343.627	21.1759	3721.83	1401.78	1915.78	29666.2	2473.73	8.6629	1327.69	2665.92	660.624
TCGA-AC-A6IX-01A	0	163.704	366.785	3523.39	1086.5	241.633	1098.53	561.845	96.2538	286.938	121.411	291.313	1126.61	271.625	1625.01	221.311	5840.12	5989.24	122.869	1539.7	5564.85	126.88	1521.1	345.639	271.261	362.775	628.202	623.462	2331.6	2562.39	230.061	19.3638	1356.3	19684.6	7583.63	449.549	738.31	3326.22	56.5126	139.918	560.022	164.798	492.936	2775.68	36129.4	62.3462	485.673	263.239	212.56
TCGA-AC-A6NO-01A	0	295.769	596.283	3956.16	2684.46	290.542	811.388	713.325	59.7074	406.485	338.474	880.585	1866.35	254.251	939.502	90.945	10511.7	5945.43	281.534	508.501	6823.25	60.1028	1080.66	919.336	346.382	2130.88	2538.16	1548.04	6924.48	1542.51	272.835	65.6386	1275.21	13444	2768.29	1186.24	1564.65	12404.5	60.4982	4949.65	385.923	190.985	1039.54	959.668	21086.6	84.223	866.92	456.702	697.114
TCGA-AC-A7VC-01A	1	465.166	601.906	1487.53	157.969	581.788	1247.52	1191.32	440.815	1363.65	940.946	75.5504	1220.05	375.879	1103.29	3409.08	1452.94	44.3312	413.342	24.351	43.0825	1974.92	54.9457	6.2438	1226.29	499.507	996.516	711.797	27.4729	930.956	433.322	6.2438	2434.47	265.987	3647.65	1777	5770.55	77.4235	249.753	68.6822	6547.91	912.224	1502.89	384.62	1396.12	5.6195	1963.19	1075.19	332.172
TCGA-AC-A8OP-01A	0	216.386	252.106	2571.8	603.086	273.625	1134.73	484.54	50.7317	267.636	244.858	431.22	1732.64	231.917	1490.37	214.31	11569.4	19681.3	118.547	21.7422	7262.92	168.761	1047.25	630.523	206.033	1270.36	1359.4	1858.96	4934.95	2465.67	228.81	18.1185	1278.13	12205.1	5113.55	621.722	3802.29	1241.89	57.9791	87.4863	1042.59	223.116	676.596	1173.56	69444.5	44.5197	319.838	405.854	192.573
TCGA-AC-A8OQ-01A	1	394.233	2074.88	1600.57	330.203	717.805	608.018	1617.15	910.174	2617.81	723.906	4456.68	3980.96	571.505	541.342	224.358	5553.12	106.363	883.187	636.593	32.2794	3037.97	97.3675	815.453	1232.44	4218.02	6614.64	5881.74	50.2713	926.579	621.247	359.614	2989.29	1003.84	6556.96	3651.28	2326.77	102.659	440.8	35.9836	2225.16	349.782	881.07	3357.06	1475.86	2.6459	595.884	1356.27	564.096
TCGA-AC-A8OR-01A	0	191.7	227.767	3585.29	973.32	74.8617	2688.24	506.917	12.8458	291.502	157.115	153.162	343.379	136.364	1870.06	53.3597	4142.79	17461	42.4901	3.9526	9265.32	52.8656	481.719	1467.39	142.787	255.435	614.13	209.98	1205.04	1363.14	85.9684	13.3399	554.842	6986.17	776.186	222.332	5953.56	67.1937	55.83	4258.74	579.545	149.704	410.573	164.032	29360.7	1242.09	381.018	184.288	96.8379
TCGA-AC-A8OS-01A	0	213.345	417.033	1405.5	1218.61	57.5461	1924.93	341.528	37.3134	224.759	73.3099	459.614	710.272	102.283	1232.66	469.706	5022.39	26407.8	36.8745	311.238	6325.72	186.128	1300.7	224.32	126.427	3141.79	2786.66	2556.63	1593.06	2673.4	99.2098	80.2634	795.434999999999	19148.8	2413.52	164.179	884.987	5005.71	27.6558	369.043	1008.78	114.574	507.902	2251.1	6684.81	25.8999	128.512	133.011	88.6743
TCGA-AN-A03X-01A	0	110.987	426.726	851.807	665.923	323.094	1974.17	745.017	14.6707	86.7485	234.093	200.287	1512.36	113.538	1021.21	209.217	8605.33	14618.4	153.086	197.098	5157.07	98.8678	2088.98	360.389	84.835	0	13.395	35.72	1426.25	2561	74.6292	0	1005.9	8099.51	21097.1	54.8557	2955.83	9320.36	24.8764	4056.07	138.415	306.171	466.273	223.25	41671.2	339.978	72.7157	267.262	274.916
TCGA-AN-A03Y-01A	0	158.271	712.755	768.964	2230.08	382.68	182.923	3440.87	48.9461	799.571	1222.94	36.4416	6144.69	331.904	1560.56	20.0071	4786.71	16925	618.792	111.826	10898.9	42.5152	337.978	413.719	545.552	70.025	73.5977	78.2422	4387.28	2066.09	205.788	1.8114	1836.73	4139.69	5257.23	618.792	6385.85	8045.02	123.258	8919.99	2867.1	1260.09	327.974	115.041	29497	80.0286	1253.47	1231.15	1338.69
TCGA-AN-A046-01A	0	167.739	386.975	2841.59	3873.91	244.339	1205.6	1051.12	17.4176	374.858	301.022	79.5153	1484.66	251.041	1055.28	132.147	7691.03	19987.1	179.099	9.8448	8789.47	128.739	347.596	284.741	271.867	280.575	428.247	314.654	2829.61	2753.5	185.157	7.3078	1586.52	5100.34	14357.1	539.947	2882.62	8488.07	50.7384	17853.6	291.178	365.013	917.077	204.089	24733.8	51.8743	306.819	305.566	140.098
TCGA-AN-A049-01A	0	54.7242	707.14	1178.26	3558.79	451.112	3380.5	1171.87	54.7242	761.864	1057.29	307.396	2243.69	455.75	1712.27	138.521	15372	30790.9	300.983	39.333	7813.6	112.441	857.204	1188.54	616.503	230.013	1055.58	1278.32	2828.13	2442.07	201.796	14.5661	2834.12	3313.38	21722.1	858.486	1863.62	5274.9	67.5502	3588.12	304.831	557.503	1303.98	797.777	87671.7	79.0936	577.862	413.852	460.881
TCGA-AN-A04A-01A	0	155.462	491.947	1269.77	9266.46	177.489	1555.32	721.639	59.8739	282.213	345.938	1633.05	1155.11	287.115	1381.3	333.683	3887.96	5396.36	257.353	68.6275	6659.66	276.961	785.364	287.465	274.16	5026.96	10527.7	6419.47	3169.12	2217.09	203.431	136.436	1936.62	7022.76	23977.6	486.344	3096.64	2592.09	100.49	603.88	1256.3	254.202	1030.81	1206.23	65293.4	272.409	223.309	470.588	178.221
TCGA-AN-A04D-01A	1	2415.78	1877.05	1032.23	610.999	2379.88	615.318	1781.46	665.419	2693.06	1171.9	158.077	8618.20000000001	959.401	252.232	157.78	4251.08	18.4279	1137.35	47.2214	64.4976	2518	23.6107	427.584	3640.94	189.75	280.737	613.591	334.005	2473.65	1024.76	1221.78	5845.67	173.913	1137.06	1910.45	564.929	12.9571	690.757	6.9105	5647.85	1105.1	2065.07	24177.1	2766.2	16.1244	1750.22	3357.33	2782.61
TCGA-AN-A0AK-01A	0	253.149	2316.96	1801.44	948.782999999999	912.762	809.824	2478.17	248.951	1316.54	1557.09	33.1654	5172.54	670.025	1210.75	138.535	10967.7	12776.2	581.024	2796.39	9397.56999999999	68.4299	989.085	337.951	1157.85	9.2359	49.1184	20.1511	554.156	3861.46	741.394	0.8816	4296.81	9164.98999999999	3664.57	2785.89	1552.48	1954.24	407.221	19.7313	28.5474	858.102	3679.68	13.8539	8207.81	15.1134	914.966	1649.45	960.536999999999
TCGA-AN-A0AL-01A	1	227.456	2237.92	845.564	241.546	1247.18	531.803	1362.32	161.836	2520.13	816.023	284.219	1500.81	1006.04	537.842	595.411	2673.51	68.0354	626.812	25.7649	611.111	4882.45	1528.99	222.222	1239.13	803.543	1941.22	113.527	11.2721	1665.46	1098.63	3280.68	6856.28	1738.33	13654.2	4805.56	1211.76	132.448	159.42	60.789	7883.25	541.063	2405.8	5634.06	1650.16	142.915	1343.27	1496.38	417.874
TCGA-AN-A0AM-01A	0	190.727	1044.64	891.368000000001	797.427	8099.99	3282.8	2112.29	221.759	1140.18	665.975	1804.76	1945.62	538.359	1141.57	134.59	2774.08	22167.2	489.195	927.484	4912.87	360.533	297.074	118.202	767.44	770.578	281.732	819.394	213.391	28244.3	383.197	13.1242	2311.74	2364.73	10450.9	2940.05	977.345	117.853	192.819	29.9863	1853.22	909.701	2606.72	215.134	7903.14	101.814	515.81	2180.98	550.214
TCGA-AN-A0AR-01A	1	1468.22	1083.04	3002.56	1261.2	1749.34	806.78	1730.77	347.669	1385.63	517.537	2051.75	3961.41	2615.09	44.7209	138.848	2299.88	76.0977	210.621	272.654	481.471	1827.07	47.6062	339.374	825.895	121.179	169.146	16383.7	766.748	635.47	994.32	82.6652	5116.94	334.686	2579.75	1449.46	4655.67	20.5572	551.077	3.6065	16053.7	640.159	1736.18	6955.19	3854.3	69.9666	822.241000000001	841.403	1034.71
TCGA-AN-A0AS-01A	0	228.88	700.608	1713.85	522.64	202.347	571.75	743.861	23.8793	981.302	363.145	477.135	1592.7	243.298	827.213	320.775	4146.43	4300.52	58.1212	33.3408	8637.53	169.858	262.221	583.014	423.519	1.8022	27.9342	1.8022	406.398	3024.56	240.144	1.4147	1741.38	3961.25	24434.8	441.991	1780.13	76.1433	67.1322	50.0113	159.495	214.463	250.507	10.8132	42965.1	241.496	339.459	567.695	285.199
TCGA-AN-A0AT-01A	1	242.721	2856.15	1077.42	223.407	1474.83	967.138	2568.18	520.035	3967.71	1081.58	4259.73	3560.68	1007.5	108.677	417.694	1860.77	20.467	1183.05	280.196	113.289	1896.51	120.496	684.924	2293.17	742.577	11229.5	6955.9	42.6636	1122.8	831.075	1406.61	4475.35	49.8703	752.378	7830.79	5976.36	27.9619	724.705	4.0357	4611.99	743.442	2204.38	11205.5	5339.29	11.2424	3567.66	2001.15	1351.69
TCGA-AN-A0FF-01A	0	153.124	688.322	3970.06	2606.42	332.066	2395.51	1082.91	65.8875	544.032	235.576	39.7534	3078.31	411.521	1297.14	91.2855	4883.04	6705.44	241.833	8.466	10091.5	69.2003	1217.63	235.576	505.383	18.4043	6.9937	5.5213	2240.91	4530.05	357.044	1.546	2864.45	13843.7	5510.63	507.592	919.481	7587.37	109.69	1219.1	321.34	405.264	692.371	76.9302	68961.4	24.6618	480.806	515.322	592.62
TCGA-AN-A0FJ-01A	0	789.916	1737.09	1047.11	3282.71	717.989	615.246	1441.78	506.002	1820.53	1264.71	10023.4	5636.85	1102.64	53.4214	1174.06	2756.3	16.2065	362.545	107.443	155.462	8763.51	169.268	211.285	1276.11	48112.8	11518	30265.3	18.0072	1839.14	395.558	32.0828	6132.65	4.8019	2418.37	1450.78	6138.66	19.8079	313.926	11.4046	5379.95	593.037	1277.91	2463.39	5243.7	30.6122	2137.38	575.63	358.343
TCGA-AN-A0FK-01A	0	213.641	624.546	2220.48	3021.12	252.621	386.34	1139.29	34.9865	229.273	373.313	5.9552	1827.49	281.381	1035.08	24.9372	5152.32	34547.3	302.968	88.2107	12619	225.923	996.743	602.959	167.116	0	7.0717	0.3722	3170	2326.23	266.121	1.1836	1724.76	5143.39	6976.46	480.878	1422.16	14003.5	72.9506	10019.8	822.927	345.399	760.026	41.6861	97330.6000000001	159.3	330.325	270.215	520.703
TCGA-AN-A0FL-01A	1	730.539	559.65	2101.99	46.0617	866.347	327.499	526.946	79.2262	1045.14	204.053	1848	1430.68	396.591	137.725	494.242	3380.93	23.9521	252.418	160.755	445.417	6000.92	3371.26	390.603	576.232	895.440000000001	330.263	141.41	11.976	732.842	330.263	12117.9	1545.83	1092.58	1246.89	1189.77	1481.35	77.3837	112.851	372.179	10086.1	466.145	272.685	32878.9	1370.34	31.322	369.793	756.333	538.922
TCGA-AN-A0FN-01A	0	112.946	372.215	1305.97	1746.11	150.231	1304.44	442.005	63.0472	219.822	151.718	175.656	1251.17	257.583	428.519	226.565	3930.84	6408.9	85.6364	136.546	4493.55	415.37	870.187	112.946	160.147	140.255	287.927	200.942	1148	1951.77	144.301	5.3944	931.548000000001	3820.6	28161.9	245.446	1093.72	5935.54	40.7953	383.401	359.403	268.035	535.059	689.811	9912.24	139.581	427.204	210.382	184.759
TCGA-AN-A0FS-01A	0	220.822	270.71	1501.55	2589.85	104.293	1116.01	425.944	24.0575	214.745	218.29	461.397	1323.16	133.456	506.473	378.589	8557.62	24029.9	169.922	581.178	12133.8	175.493	1511.06	470.007	147.89	2383.97	2124.65	2512.36	3000.09	1792.15	75.4645	68.3207	695.894	8462.66	6668.73	174.227	1151.72	1524.74	24.3107	349.973	778.449	128.138	299.832	2544.52	12659.3	181.317	385.77	128.897	304.137
TCGA-AN-A0FW-01A	0	135.059	838.428	1901.75	4792.26	328.247	1543.36	1577.98	53.3375	963.506	250.78	207.424	4173.42	277.916	2203.06	122.271	3006.86	24564.6	283.843	35.5583	9288.83	82.0337	1414.54	174.984	716.157	429.507	338.74	510.293	1181.85	3513.72	237.367	14.7661	1533.06	11911.7	3333.44	1861.51	1610.42	4504.68	93.8865	1906.16	298.191	562.071	1277.6	1519.03	39984.7	34.6226	577.012	1266.69	202.121
TCGA-AN-A0FX-01A	1	223.286	1145.45	1189.42	992.345	407.748	649.442	858.692	755.343	1118.02	401.595	7510.69	3844.34	324.083	658.692	572.884	4865.39	307.815	412.759	101.435	186.284	1074	281.659	911.005	758.214	74243.7	28325.4	6733.33	654.545	1597.77	559.49	1759.22	3908.45	201.595	12507.4	1609.89	3786.6	28.0702	99.8405	202.871	3520.26	696.97	910.048	18766.8	3402.55	1.5949	837.773999999999	529.506	333.014
